 XYZ	date	basin	area	DL1	DL2	DL3	DL4	NA	P1	P2	P3	PE
26944Norvegienne2SS24Ruisseaurivegauche.avalpool85973524534429	07/10/1973	Norvegienne	750	27	18	NA	NA	NA	NA	NA	NA	NA
26944NorvegienneNABrasmort.prolongementsecteur25972954534140	07/10/1973	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	10
26968Norvegienne2SS23Ruisseaurivedroite.amontpool85972214534545	31/10/1973	Norvegienne	1520	NA	NA	NA	NA	NA	NA	NA	NA	10
26968Norvegienne2SS24Ruisseaurivegauche.avalpool85973524534429	31/10/1973	Norvegienne	750	31	9	NA	NA	NA	NA	NA	NA	NA
26987StuderNADeversoirLac15732044542116	19/11/1973	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
26996ChateauNAAval?5964024532499	28/11/1973	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
26996ChateauNAGrandcoudeaval5955134533372	28/11/1973	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
26996ChateauNARapideaval5940604533831	28/11/1973	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
26996ChateauNARuisseaurivegauche5959944534131	28/11/1973	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
26997Norvegienne1Secteur1(aval)5971604533755	29/11/1973	Norvegienne	NA	NA	NA	NA	NA	NA	19	23	16	NA
26997Norvegienne2SS24Ruisseaurivegauche.avalpool85973524534429	29/11/1973	Norvegienne	750	NA	NA	NA	NA	NA	34	16	NA	NA
26997NorvegienneNAAvalsecteur15972594533530	29/11/1973	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
26998Norvegienne2SS23Ruisseaurivedroite.amontpool85972214534545	30/11/1973	Norvegienne	1520	NA	NA	NA	NA	NA	4	5	NA	NA
26998NorvegienneNAAvalsecteur15972594533530	30/11/1973	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
26999Norvegienne2Secteur2(amont)5969784534524	01/12/1973	Norvegienne	NA	NA	NA	NA	NA	NA	13	13	NA	NA
26999NorvegienneP11Pool11.exPool105971924534609	01/12/1973	Norvegienne	35	NA	NA	NA	NA	NA	NA	NA	NA	16
26999NorvegienneP12+13Pools12et13.exPools11et125970744534632	01/12/1973	Norvegienne	240	NA	NA	NA	NA	NA	NA	NA	NA	18
26999NorvegienneP12Pool12.exPool115970744534632	01/12/1973	Norvegienne	17	NA	NA	NA	NA	NA	NA	NA	NA	4
26999NorvegienneP13Pool13.exPool125970904534765	01/12/1973	Norvegienne	223	NA	NA	NA	NA	NA	NA	NA	NA	12
27000NorvegienneNAAvalsecteur15972594533530	02/12/1973	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	12
27000NorvegienneNAsouilleamont(1km)sect25969784534524	02/12/1973	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
27021Norvegienne1Secteur1(aval)5971604533755	23/12/1973	Norvegienne	NA	NA	NA	NA	NA	NA	16	22	NA	NA
27021Norvegienne2Secteur2(aval)5972954534140	23/12/1973	Norvegienne	NA	NA	NA	NA	NA	NA	21	13	NA	NA
27021Norvegienne2SS23Ruisseaurivedroite.amontpool85972214534545	23/12/1973	Norvegienne	1520	NA	NA	NA	NA	NA	4	2	NA	NA
27021NorvegienneNAAvalsecteur15972594533530	23/12/1973	Norvegienne	NA	NA	NA	NA	NA	NA	10	6	NA	NA
27022Norvegienne2SS24Ruisseaurivegauche.avalpool85973524534429	24/12/1973	Norvegienne	750	11	7	NA	NA	NA	NA	NA	NA	NA
27066FermeNAAval?5887824532830	06/02/1974	Ferme	NA	NA	NA	NA	NA	NA	NA	NA	NA	21
27075Norvegienne1Secteur1(aval)5971604533755	15/02/1974	Norvegienne	NA	NA	NA	NA	NA	NA	17	24	NA	NA
27075Norvegienne2Secteur2(amont)5969784534524	15/02/1974	Norvegienne	NA	NA	NA	NA	NA	NA	34	22	NA	NA
27075Norvegienne2SS23Ruisseaurivedroite.amontpool85972214534545	15/02/1974	Norvegienne	1520	NA	NA	NA	NA	NA	NA	NA	NA	4
27077NorvegienneNAAvalsecteur1(depuispooln'0)5972594533530	17/02/1974	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
27077NorvegienneNATruiteentreposeedanslepiege(relachee)5973554533840	17/02/1974	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
27077NorvegienneP9+10Pools9et10.exPools8et9.courantsadjacents5973134534572	17/02/1974	Norvegienne	358	NA	NA	NA	NA	NA	NA	NA	NA	53
27078NorvegienneP10?Pool10?5972594534666	18/02/1974	Norvegienne	147	NA	NA	NA	NA	NA	NA	NA	NA	3
27078NorvegienneP11Pool115971924534609	18/02/1974	Norvegienne	35	NA	NA	NA	NA	NA	NA	NA	NA	9
27078NorvegienneP12+Pool12.etcourantamont5970744534632	18/02/1974	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	61
27082FermeNAAval?5887824532830	22/02/1974	Ferme	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
27088StuderNADeversoirLac15732044542116	28/02/1974	Studer	NA	39	14	NA	NA	NA	NA	NA	NA	NA
27089StuderNADeversoirLac1.amontsecteurd'etude5732044542116	01/03/1974	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	27
27089StuderNADeversoirLac15732044542116	01/03/1974	Studer	NA	42	14	NA	NA	NA	NA	NA	NA	NA
27091StuderAf1Affluent1rivegaucheLac25727644542484	03/03/1974	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
27091StuderAf3Affluent3rivegaucheLac2del'embouchure>confluentavecle55726474542540	03/03/1974	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
27092StuderNAValSinistre5690554544073	04/03/1974	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	33
27092StuderNAValStuder.pool15694024543915	04/03/1974	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	11
27092StuderNAValStuder.pool25694024543915	04/03/1974	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
27093StuderNAValStuder.aval2ecascade(gorges)5649354545335	05/03/1974	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
27093StuderNAValStuder.pool45694024543915	05/03/1974	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
27093StuderNAValStuder.pool65694024543915	05/03/1974	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
27093StuderNAValStuder.pool7(tresprofond)5694024543915	05/03/1974	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
27100ChateauNAAval.poolprofond.brascalme.rivedroite5956844533690	12/03/1974	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
27100ChateauNAGrandcoude5960034534052	12/03/1974	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
27100ChateauNAGrandvirageaval5955134533372	12/03/1974	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
27118StuderNALac2.rivedroite5727954542821	30/03/1974	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
27118StuderNALac2.rivegauche5726464542539	30/03/1974	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
27119StuderNALac2.rivegauche5726464542539	31/03/1974	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
27121StuderNADeversoirLac15732044542116	02/04/1974	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	15
27126Chateau_>_Ferme_ou_EtangsNACaptureriviereduChateau(souilleHallfusee).maniptransitversPAF5927104533533	07/04/1974	Chateau_>_Ferme_ou_Etangs	NA	NA	NA	NA	NA	NA	NA	NA	NA	30
27128NorvegienneP12Pool125970744534632	09/04/1974	Norvegienne	17	NA	NA	NA	NA	NA	NA	NA	NA	3
27128NorvegienneP1Pool15974824533590	09/04/1974	Norvegienne	151	NA	NA	NA	NA	NA	NA	NA	NA	1
27128NorvegienneP3Pool35973494533786	09/04/1974	Norvegienne	181	NA	NA	NA	NA	NA	NA	NA	NA	15
27128NorvegienneP4Pool45972624533865	09/04/1974	Norvegienne	86	NA	NA	NA	NA	NA	NA	NA	NA	19
27128NorvegienneP5+6Pools5et65972104533877	09/04/1974	Norvegienne	261	NA	NA	NA	NA	NA	NA	NA	NA	4
27128NorvegienneP5Pool55972104533877	09/04/1974	Norvegienne	210	NA	NA	NA	NA	NA	NA	NA	NA	1
27128NorvegienneP7Pool75972874534181	09/04/1974	Norvegienne	241	NA	NA	NA	NA	NA	NA	NA	NA	28
27128NorvegienneP8+9Pools8-95972574534387	09/04/1974	Norvegienne	629	NA	NA	NA	NA	NA	NA	NA	NA	6
27129AlbatrosNAPoolaval6003314532742	10/04/1974	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
27439StuderNADeversoirLac15732044542116	14/02/1975	Studer	NA	27	7	NA	NA	NA	NA	NA	NA	NA
27441StuderAf3Affluent3rivegaucheLac2jusqu'autroua~30mdulac5726474542540	16/02/1975	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
27443StuderNADeversoirLacFroid:duLac2>1erpool(~100m)5722834543165	18/02/1975	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
27467Norvegienne1Secteur1(aval)5971604533755	14/03/1975	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	15
27467NorvegienneNAAvalsecteur15972594533530	14/03/1975	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
27480Norvegienne1Secteur1(aval)5971604533755	27/03/1975	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	12
27480NorvegienneNAAvalsecteur15972594533530	27/03/1975	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
27481Norvegienne2Secteur2(amont)5969784534524	28/03/1975	Norvegienne	NA	NA	NA	NA	NA	NA	1	10	NA	NA
27481NorvegienneP7Pool75972874534181	28/03/1975	Norvegienne	241	NA	NA	NA	NA	NA	32	11	NA	NA
27482NorvegienneP12Pool125970744534632	29/03/1975	Norvegienne	17	NA	NA	NA	NA	NA	NA	NA	NA	45
27482NorvegienneP8+Pool8etaval5972574534387	29/03/1975	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	15
27482NorvegienneP9Pool95973134534572	29/03/1975	Norvegienne	211	NA	NA	NA	NA	NA	NA	NA	NA	19
27503Chateau51erpoolavallimnigraphe.secteur5en19785955874534202	19/04/1975	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
27504ChateauNAAval?5964024532499	20/04/1975	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	12
27569NorvegienneNASecteuravaljusqu'authermographe5972954534140	24/06/1975	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	25
27570NorvegienneNASecteuramontjusqu'au1erpoolaprespool125969784534524	25/06/1975	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	11
27612ChateauNAAval?5964024532499	06/08/1975	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
27612NorvegienneNAPoolsamontthermographe5969784534524	06/08/1975	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	34
27612NorvegienneNAPoolsavalthermographe5972954534140	06/08/1975	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	11
27638ChateauNAAval?5964024532499	01/09/1975	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
27666ChateauNAAval?5964024532499	29/09/1975	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	30
27705ChateauNA2esouilleenamontdulimnigraphe5949524533904	07/11/1975	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
27725ChateauNAAval?5964024532499	27/11/1975	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	66
27745ChateauNAAval?5964024532499	17/12/1975	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	53
27785FermeNAAval5887244532981	26/01/1976	Ferme	NA	NA	NA	NA	NA	NA	NA	NA	NA	10
27787NorvegienneNAAval5972594533530	28/01/1976	Norvegienne	NA	NA	NA	NA	NA	NA	5	2	NA	NA
27789NorvegienneP10+11+12Pools10.11et12.secteur3.8-9.8-95971924534609	30/01/1976	Norvegienne	199	NA	NA	NA	NA	NA	NA	NA	NA	1
27790Norvegienne1Secteur1(aval)5971604533755	31/01/1976	Norvegienne	NA	NA	NA	NA	NA	NA	18	31	NA	NA
27790Norvegienne2Secteur2(amont)5969784534524	31/01/1976	Norvegienne	NA	NA	NA	NA	NA	NA	48	25	NA	NA
27791NorvegienneP10+11+12Pools10.11et125971924534609	01/02/1976	Norvegienne	199	NA	NA	NA	NA	NA	NA	NA	NA	50
27791NorvegienneP8+9Pools8et95972574534387	01/02/1976	Norvegienne	629	NA	NA	NA	NA	NA	NA	NA	NA	38
27813NorvegienneNAAvalpiege5973534533820	23/02/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
27813NorvegienneNAAval-Pool15972594533530	23/02/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
27813NorvegienneNAAval-Pool2jusqu'alimiteavalsect.15972594533530	23/02/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
27813NorvegienneP4Pool4.amontbarriere5972624533865	23/02/1976	Norvegienne	86	NA	NA	NA	NA	NA	NA	NA	NA	25
27817StuderNADeversoirLac15732044542116	27/02/1976	Studer	NA	32	39	NA	NA	NA	NA	NA	NA	NA
27820StuderNADeversoirLac15732044542116	01/03/1976	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	11
27821StuderAf2Affluent2rivegaucheLac25726754542523	02/03/1976	Studer	NA	1	0	NA	NA	NA	NA	NA	NA	NA
27822NorvegienneNAAvalpiege5973534533820	03/03/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
27822StuderNADeversoirLacFroid5722834543165	03/03/1976	Studer	NA	1	0	NA	NA	NA	NA	NA	NA	NA
27831NorvegienneNAAmontpiege5973584533861	12/03/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	18
27831NorvegienneNAAvaldusecteur1(secteuraval)5972594533530	12/03/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	11
27833NorvegienneNADepuispool3>barriere.essaipiege1.truitesmisesdanslepiegeaval>aucunpoissonretrouvedanslepiegele19/03/19765973504533795	14/03/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
27838NorvegienneNAAvaldusecteur1(secteuraval)5972594533530	19/03/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
27838NorvegienneNAPartieamontdusecteur1(amontpiege)5969784534524	19/03/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	10
27838NorvegienneNAPartieavaldusecteur1(avalpiege)5972594533530	19/03/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
27840NorvegienneNATruitesmisedanspiegeamont5973554533840	21/03/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
27880NorvegienneNAAvalpiege5973534533820	30/04/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	20
27894StuderNADeversoirLac15732044542116	14/05/1976	Studer	NA	39	5	NA	NA	NA	NA	NA	NA	NA
27934FermeNAAval?5887824532830	23/06/1976	Ferme	NA	NA	NA	NA	NA	NA	NA	NA	NA	57
28009StuderNADeversoirLac15732044542116	06/09/1976	Studer	NA	37	20	6	NA	NA	NA	NA	NA	NA
28011StuderAf1Affluent1rivegaucheLac25727644542484	08/09/1976	Studer	NA	2	1	NA	NA	NA	NA	NA	NA	1
28011StuderAf2Affluent2rivegaucheLac25726754542523	08/09/1976	Studer	NA	3	0	NA	NA	NA	NA	NA	NA	NA
28024NorvegienneNASecteurAval+secteur1(pool1apool5)5972954534140	21/09/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	19
28028Norvegienne2Secteur2(Amont)5969784534524	25/09/1976	Norvegienne	NA	NA	NA	NA	NA	NA	25	15	NA	NA
28028NorvegienneNAAmontpiegejusqu'alimitesecteur25972744533876	25/09/1976	Norvegienne	NA	NA	NA	NA	NA	NA	19	14	NA	NA
28028NorvegienneNAAvalpiege(emplacementdu1SS5)5973534533820	25/09/1976	Norvegienne	NA	NA	NA	NA	NA	NA	23	16	NA	NA
28076NorvegienneNAPoolsamontdusecteur2(pools6a8)5969784534524	12/11/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	87
28077NorvegienneNAAvalpiege(emplacementdu1SS5)5973534533820	13/11/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	66
28077NorvegienneNAFinsecteur25972884534166	13/11/1976	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	71
28149DouteNAAval?5674824550377	24/01/1977	Doute	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
28163FermeNADupontdebois(niveaupoulailler)aupassagechemindecable5886044533159	07/02/1977	Ferme	NA	NA	NA	NA	NA	NA	42	5	4	NA
28165FermeNAAval?5887824532830	09/02/1977	Ferme	NA	NA	NA	NA	NA	NA	NA	NA	NA	12
28166NorvegienneAvalSS1Platprofond.petitesousbergerivegauche5974914533538	10/02/1977	Norvegienne	1185	NA	NA	NA	NA	NA	2	3	NA	NA
28166NorvegienneAvalSS4Petitcourant.sous-berge5973984533625	10/02/1977	Norvegienne	447	NA	NA	NA	NA	NA	10	3	NA	NA
28166NorvegienneAvalSS7Petitrapide.sous-berge5973004533697	10/02/1977	Norvegienne	219	NA	NA	NA	NA	NA	3	1	NA	NA
28167Norvegienne1SS11Pool5.poolprofond5972164533879	11/02/1977	Norvegienne	751	NA	NA	NA	NA	NA	18	22	NA	NA
28167Norvegienne1SS1Petitcourantrapide.sous-bergerivedroite5973114533720	11/02/1977	Norvegienne	82	NA	NA	NA	NA	NA	5	0	NA	NA
28167Norvegienne1SS4Pool3.sousbergerivegauche5973454533785	11/02/1977	Norvegienne	547	NA	NA	NA	NA	NA	7	8	NA	NA
28167Norvegienne1SS5Platprofond.grosblocs5973534533820	11/02/1977	Norvegienne	265	NA	NA	NA	NA	NA	6	4	NA	NA
28167Norvegienne1SS6Platprofondavecgrosblocs5973584533861	11/02/1977	Norvegienne	269	NA	NA	NA	NA	NA	5	5	NA	NA
28167Norvegienne1SS7Petitrapide.bancdegravier1/3gauche5973274533875	11/02/1977	Norvegienne	279	NA	NA	NA	NA	NA	1	0	NA	NA
28167Norvegienne2SS4Platpeuprofond(brasgauche)5972714534012	11/02/1977	Norvegienne	408	NA	NA	NA	NA	NA	1	0	NA	NA
28168Norvegienne2SS10Pool7.poolprofond5972904534188	12/02/1977	Norvegienne	875	NA	NA	NA	NA	NA	1	4	NA	NA
28168Norvegienne2SS12Courantrapide.alguesrivegauche5973184534223	12/02/1977	Norvegienne	261	NA	NA	NA	NA	NA	3	2	NA	NA
28168Norvegienne2SS14Platpeuprofond.sous-bergerivegauche5973864534262	12/02/1977	Norvegienne	1207	NA	NA	NA	NA	NA	9	6	NA	NA
28168Norvegienne2SS15Platpeuprofond5973744534338	12/02/1977	Norvegienne	666	NA	NA	NA	NA	NA	1	1	NA	NA
28168Norvegienne2SS7Pool6.poolprofondsous-berge5973224534096	12/02/1977	Norvegienne	51	NA	NA	NA	NA	NA	14	10	NA	NA
28168Norvegienne2SS8+9Petitsrapidesetplatspeuprofondaveccourantmoyen5973164534100	12/02/1977	Norvegienne	823	NA	NA	NA	NA	NA	2	1	NA	NA
28169Norvegienne2SS16Plataveccourantassezfort(brasgauche)5973354534371	13/02/1977	Norvegienne	246	NA	NA	NA	NA	NA	4	1	NA	NA
28169Norvegienne2SS17Courantrapide.sousbergebienabrite(brasgauche)5972974534383	13/02/1977	Norvegienne	111	NA	NA	NA	NA	NA	4	3	NA	NA
28169Norvegienne2SS19+20Platpeuprofond.courantpresquenul5972884534356	13/02/1977	Norvegienne	675	NA	NA	NA	NA	NA	2	1	NA	NA
28169Norvegienne2SS21Pool8.poolprofond5972494534391	13/02/1977	Norvegienne	1163	NA	NA	NA	NA	NA	23	21	NA	NA
28169Norvegienne3SS10Pool11.peuprofond.5mdesous-bergepeumarquee5972014534634	13/02/1977	Norvegienne	738	NA	NA	NA	NA	NA	1	0	NA	NA
28169Norvegienne3SS14Pool12.peuprofond.petitesous-berge5970784534630	13/02/1977	Norvegienne	301	NA	NA	NA	NA	NA	2	10	NA	NA
28169Norvegienne3SS19+20Pool13etcourantamont5971004534778	13/02/1977	Norvegienne	1104	NA	NA	NA	NA	NA	32	18	NA	NA
28169Norvegienne3SS5+6Pool9etrapideamont5973134534572	13/02/1977	Norvegienne	696	NA	NA	NA	NA	NA	29	24	NA	NA
28169Norvegienne3SS8+9/2Pool10.rapidesavaletamont5972574534663	13/02/1977	Norvegienne	489	NA	NA	NA	NA	NA	35	22	NA	NA
28170Norvegienne1SS9+10Secteur1sous-secteur9et105972864533868	14/02/1977	Norvegienne	608	NA	NA	NA	NA	NA	6	7	NA	NA
28170NorvegienneAvalSS3Platprofond-bloc5974334533630	14/02/1977	Norvegienne	1280	NA	NA	NA	NA	NA	0	1	NA	NA
28173Norvegienne1Secteur1.souilled'environ160mdelongsur1mdelarge.surlarivegauchea240menamontdupool13.ruisseaubeaucoupplusimportantqu'en19735970804534952	17/02/1977	Norvegienne	160	NA	NA	NA	NA	NA	NA	NA	NA	14
28173Norvegienne2Amontpool13.litprincipal.niveausouille(secteur1).50msur4mdelarge.litdegrosblocsetgalets.courantassezrapide5970154534960	17/02/1977	Norvegienne	200	NA	NA	NA	NA	NA	NA	NA	NA	1
28173Norvegienne31700menamontdusecteur2.brasrivedroite(3brasaceniveau).50mpar3mdelarge5957834536263	17/02/1977	Norvegienne	150	NA	NA	NA	NA	NA	NA	NA	NA	2
28173Norvegienne52000menamontdusecteur4.50msur8mdelarge.grosblocs.petitesous-bergerivegauche5953924538606	17/02/1977	Norvegienne	400	NA	NA	NA	NA	NA	NA	NA	NA	1
28179StuderNADeversoirLac15732044542116	23/02/1977	Studer	NA	102	39	NA	NA	NA	NA	NA	NA	NA
28183StuderAf1Affluent1rivegaucheLac2(140pas)5727644542484	27/02/1977	Studer	NA	1	0	NA	NA	NA	NA	NA	NA	NA
28183StuderAf2Affluent2rivegaucheLac2(360pas)5726754542523	27/02/1977	Studer	NA	1	0	NA	NA	NA	NA	NA	NA	NA
28183StuderAf4Affluent4rivegaucheLac2=brasprincipal(420pas)5726264542544	27/02/1977	Studer	NA	1	1	NA	NA	NA	NA	NA	NA	NA
28224Studer13DeversoirLac1.pool6.secteur135731574542164	09/04/1977	Studer	129	NA	NA	NA	NA	NA	NA	NA	NA	1
28224Studer5DeversoirLac1.pool2.secteur55730494542453	09/04/1977	Studer	154	NA	NA	NA	NA	NA	NA	NA	NA	1
28224Studer7DeversoirLac1.pool3.secteur75730584542426	09/04/1977	Studer	127	NA	NA	NA	NA	NA	NA	NA	NA	1
28224Studer9DeversoirLac1.pool4.secteur95730454542327	09/04/1977	Studer	273	NA	NA	NA	NA	NA	NA	NA	NA	1
28237Studer13DeversoirLac1.pool6.secteur135731574542164	22/04/1977	Studer	129	NA	NA	NA	NA	NA	NA	NA	NA	1
28237Studer3DeversoirLac1.pool1.secteur35729674542485	22/04/1977	Studer	277	NA	NA	NA	NA	NA	NA	NA	NA	1
28237Studer5DeversoirLac1.pool2.secteur55730494542453	22/04/1977	Studer	154	NA	NA	NA	NA	NA	NA	NA	NA	1
28237Studer7DeversoirLac1.pool3.secteur75730584542426	22/04/1977	Studer	127	NA	NA	NA	NA	NA	NA	NA	NA	2
28237Studer9DeversoirLac1.pool4.secteur95730454542327	22/04/1977	Studer	273	NA	NA	NA	NA	NA	NA	NA	NA	1
28246FermeNAMesuresdanslesbacsciment.avantdeversementdansl'etangGeophy5887754532868	01/05/1977	Ferme	NA	NA	NA	NA	NA	NA	NA	NA	NA	31
28256Studer11DeversoirLac1.pool5.secteur115731014542229	11/05/1977	Studer	262	NA	NA	NA	NA	NA	NA	NA	NA	1
28256Studer13DeversoirLac1.pool6.secteur135731574542164	11/05/1977	Studer	129	NA	NA	NA	NA	NA	NA	NA	NA	2
28256Studer16Deversoirlac1.pool7.secteur165732424542097	11/05/1977	Studer	227	NA	NA	NA	NA	NA	NA	NA	NA	3
28256Studer5DeversoirLac1.pool2.secteur55730494542453	11/05/1977	Studer	154	NA	NA	NA	NA	NA	NA	NA	NA	10
28256Studer7DeversoirLac1.pool3.secteur75730584542426	11/05/1977	Studer	127	NA	NA	NA	NA	NA	NA	NA	NA	2
28256Studer9DeversoirLac1.pool4.secteur95730454542327	11/05/1977	Studer	273	NA	NA	NA	NA	NA	NA	NA	NA	9
28258StuderNADeversoirLac1.amont.presdelacabane5736624541878	13/05/1977	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
28282Studer11DeversoirLac1.pool5.secteur115731014542229	06/06/1977	Studer	262	NA	NA	NA	NA	NA	NA	NA	NA	1
28282Studer13DeversoirLac1.pool6.secteur135731574542164	06/06/1977	Studer	129	NA	NA	NA	NA	NA	NA	NA	NA	3
28282Studer16Deversoirlac1.pool7.secteur165732424542097	06/06/1977	Studer	227	NA	NA	NA	NA	NA	NA	NA	NA	7
28282Studer3DeversoirLac1.pool1.secteur35729674542485	06/06/1977	Studer	277	NA	NA	NA	NA	NA	NA	NA	NA	8
28282Studer5DeversoirLac1.pool2.secteur55730494542453	06/06/1977	Studer	154	NA	NA	NA	NA	NA	NA	NA	NA	2
28282Studer7DeversoirLac1.pool3.secteur75730584542426	06/06/1977	Studer	127	NA	NA	NA	NA	NA	NA	NA	NA	4
28282Studer9DeversoirLac1.pool4.secteur95730454542327	06/06/1977	Studer	273	NA	NA	NA	NA	NA	NA	NA	NA	4
28282StuderNALac2bis5721724542872	06/06/1977	Studer	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
28310Studer11DeversoirLac1.pool5.secteur115731014542229	04/07/1977	Studer	262	NA	NA	NA	NA	NA	NA	NA	NA	4
28310Studer13DeversoirLac1.pool6.secteur135731574542164	04/07/1977	Studer	129	NA	NA	NA	NA	NA	NA	NA	NA	7
28310Studer16Deversoirlac1.pool7.secteur165732424542097	04/07/1977	Studer	227	NA	NA	NA	NA	NA	NA	NA	NA	9
28310Studer3DeversoirLac1.pool1.secteur35729674542485	04/07/1977	Studer	277	NA	NA	NA	NA	NA	NA	NA	NA	5
28310Studer5DeversoirLac1.pool2.secteur55730494542453	04/07/1977	Studer	154	NA	NA	NA	NA	NA	NA	NA	NA	7
28310Studer7DeversoirLac1.pool3.secteur75730584542426	04/07/1977	Studer	127	NA	NA	NA	NA	NA	NA	NA	NA	4
28310Studer9DeversoirLac1.pool4.secteur95730454542327	04/07/1977	Studer	273	NA	NA	NA	NA	NA	NA	NA	NA	4
28332Studer11DeversoirLac1.pool5.secteur115731014542229	26/07/1977	Studer	262	NA	NA	NA	NA	NA	NA	NA	NA	5
28332Studer13DeversoirLac1.pool6.secteur135731574542164	26/07/1977	Studer	129	NA	NA	NA	NA	NA	NA	NA	NA	4
28332Studer16Deversoirlac1.pool7.secteur165732424542097	26/07/1977	Studer	227	NA	NA	NA	NA	NA	NA	NA	NA	11
28332Studer16DeversoirLac1.pool7bis.secteur165732424542097	26/07/1977	Studer	227	NA	NA	NA	NA	NA	NA	NA	NA	9
28332Studer3DeversoirLac1.pool1.secteur35729674542485	26/07/1977	Studer	277	NA	NA	NA	NA	NA	NA	NA	NA	1
28332Studer5DeversoirLac1.pool2.secteur55730494542453	26/07/1977	Studer	154	NA	NA	NA	NA	NA	NA	NA	NA	8
